topic_name,verse_count,classification,rule_applied
SNAIL,2,too_narrow,rule3_too_narrow
SNARE,4,too_narrow,rule3_too_narrow
SNOW,6,too_narrow,rule3_too_narrow
SNUFFDISHES,1,too_narrow,rule3_too_narrow
SNUFFERS,3,too_narrow,rule3_too_narrow
SOAP,2,too_narrow,rule3_too_narrow
SOBRIETY,15,too_narrow,rule3_too_narrow
SO,1,name,rule2_hitchcock
SOCHO,1,too_narrow,rule3_too_narrow
SOCHOH,0,too_narrow,rule3_too_narrow
SOCOH,6,name,rule2_hitchcock
SODI,1,name,rule2_hitchcock
SODOM,25,name,rule2_hitchcock
SODOMITES,11,too_narrow,rule3_too_narrow
SODOMY,10,too_narrow,rule3_too_narrow
SOLDERING,1,too_narrow,rule3_too_narrow
SOLDIERS,22,too_narrow,manual_review
SOLOMON,87,name,rule2_hitchcock
SOLOMON'S PORCH,2,too_narrow,rule3_too_narrow
SON,1,too_narrow,rule3_too_narrow
SON-IN-LAW,3,too_narrow,rule3_too_narrow
SONG,12,too_narrow,rule3_too_narrow
SOOTHSAYER,0,too_narrow,rule3_too_narrow
SOPATER,1,name,rule2_hitchcock
SOPHERETH,2,name,rule2_hitchcock
SORCERY,45,too_narrow,manual_review
SOREK,1,name,rule2_hitchcock
SORREL,1,too_narrow,rule3_too_narrow
SORROW,17,too_narrow,rule3_too_narrow
SOSIPATER,1,too_narrow,rule3_too_narrow
SOSTHENES,2,name,rule2_hitchcock
SOTAI,2,name,rule2_hitchcock
SOUL,0,visible,rule1_keyword
SOUNDING,1,too_narrow,rule3_too_narrow
SOVEREIGNTY,0,visible,rule1_keyword
SOWER,10,too_narrow,rule3_too_narrow
SPAIN,1,name,rule2_hitchcock
SPAN,1,too_narrow,rule3_too_narrow
SPARROW,3,too_narrow,rule3_too_narrow
SPEAKING,36,too_narrow,manual_review
SPEAR,9,too_narrow,rule3_too_narrow
SPELT,0,too_narrow,rule3_too_narrow
SPERMATORRHEA,1,too_narrow,rule3_too_narrow
SPICES,11,too_narrow,rule3_too_narrow
SPIDER,3,too_narrow,rule3_too_narrow
SPIES,7,too_narrow,rule3_too_narrow
SPIKENARD,2,too_narrow,rule3_too_narrow
SPINDLE,1,too_narrow,rule3_too_narrow
SPINNING,2,too_narrow,rule3_too_narrow
SPIRIT,2,too_narrow,rule3_too_narrow
SPIRITUAL BLESSINGS,0,too_narrow,rule3_too_narrow
SPIRITUAL BLINDNESS,0,too_narrow,rule3_too_narrow
SPIRITUAL DILIGENCE,0,too_narrow,rule3_too_narrow
SPIRITUALISM,0,too_narrow,rule3_too_narrow
SPIRITUALITY,14,too_narrow,rule3_too_narrow
SPIRITUAL PEACE,0,too_narrow,rule3_too_narrow
SPITTING,5,too_narrow,rule3_too_narrow
SPOILS,8,too_narrow,rule3_too_narrow
SPONGE,3,too_narrow,rule3_too_narrow
SPOONS,4,too_narrow,rule3_too_narrow
SPRING,5,too_narrow,rule3_too_narrow
SPRINKLING,6,too_narrow,rule3_too_narrow
STABILITY,8,too_narrow,rule3_too_narrow
STACHYS,1,name,rule2_hitchcock
STACTE,1,too_narrow,rule3_too_narrow
STAIRS,1,too_narrow,rule3_too_narrow
STALL,1,too_narrow,rule3_too_narrow
STAMMERING,2,too_narrow,rule3_too_narrow
STANDARD,7,too_narrow,rule3_too_narrow
STARS,30,too_narrow,manual_review
STATE,0,too_narrow,rule3_too_narrow
STATECRAFT,6,too_narrow,rule3_too_narrow
STAVES (LONG POLES),3,too_narrow,rule3_too_narrow
STEADFASTNESS,0,visible,rule1_keyword
STEALING,0,too_narrow,rule3_too_narrow
STEEL,4,too_narrow,rule3_too_narrow
STEPHANAS,1,name,rule2_hitchcock
STEPHEN,6,name,rule2_hitchcock
STERILITY,0,too_narrow,rule3_too_narrow
STEWARD,10,too_narrow,rule3_too_narrow
STICKS,1,too_narrow,rule3_too_narrow
STIFF-NECKED,0,too_narrow,rule3_too_narrow
STOCKS,4,too_narrow,rule3_too_narrow
STOICISM,12,too_narrow,rule3_too_narrow
STOICS,0,too_narrow,rule3_too_narrow
STOMACHER,1,too_narrow,rule3_too_narrow
STONES,74,too_narrow,manual_review
STONING,9,too_narrow,rule3_too_narrow
STOOL,13,too_narrow,rule3_too_narrow
STOREHOUSES,0,too_narrow,rule3_too_narrow
STORK,4,too_narrow,rule3_too_narrow
STRAIGHT,4,too_narrow,rule3_too_narrow
STRAIT GATE,2,too_narrow,rule3_too_narrow
STRANGERS,26,visible,manual_review
STRANGLED,1,too_narrow,rule3_too_narrow
STRATEGY,6,too_narrow,rule3_too_narrow
STRAW,3,too_narrow,rule3_too_narrow
STRAY,2,too_narrow,rule3_too_narrow
STRENGTH,1,too_narrow,rule3_too_narrow
STRIFE,33,too_narrow,manual_review
STRIPES,1,too_narrow,rule3_too_narrow
STUBBLE,8,too_narrow,rule3_too_narrow
STUBBORNNESS,0,too_narrow,rule3_too_narrow
STUDENTS,4,too_narrow,rule3_too_narrow
STUMBLING,14,too_narrow,rule3_too_narrow
SUAH,1,name,rule2_hitchcock
SUBJECTS,0,too_narrow,rule3_too_narrow
SUBMISSION,5,visible,rule1_keyword
SUBSTITUTION,4,visible,rule1_keyword
SUBURBS,2,too_narrow,rule3_too_narrow
SUCCESSION,1,too_narrow,rule3_too_narrow
SUCCOTH,8,name,rule2_hitchcock
SUFFERING,26,visible,rule1_keyword
SUICIDE,12,too_narrow,rule3_too_narrow
SUING,1,too_narrow,rule3_too_narrow
SUKKIIMS,1,too_narrow,rule3_too_narrow
SUMMER,17,too_narrow,rule3_too_narrow
SUN,32,too_narrow,manual_review
SUN-DIAL,2,too_narrow,rule3_too_narrow
SUNSTROKE,1,too_narrow,rule3_too_narrow
SUPEREROGATION,2,too_narrow,rule3_too_narrow
SUPERSCRIPTION (INSCRIPTION),4,too_narrow,rule3_too_narrow
SUPERSTITION,14,too_narrow,rule3_too_narrow
SUPPER,0,too_narrow,rule3_too_narrow
SUR,1,name,rule2_hitchcock
SURETY (GUARANTEE),6,too_narrow,rule3_too_narrow
SURFEITING,0,too_narrow,rule3_too_narrow
SUSANCHITES,1,too_narrow,rule3_too_narrow
SUSANNA,1,name,rule2_hitchcock
SUSI,1,name,rule2_hitchcock
SUSPICION,0,too_narrow,rule3_too_narrow
SWADDLE,4,too_narrow,rule3_too_narrow
SWALLOW,3,too_narrow,rule3_too_narrow
SWAN,2,too_narrow,rule3_too_narrow
SWEARING,0,too_narrow,rule3_too_narrow
SWEAT,3,too_narrow,rule3_too_narrow
SWEET INCENSE,1,too_narrow,rule3_too_narrow
SWINE,12,too_narrow,rule3_too_narrow
SWORD,20,visible,rule1_keyword
SYCAMINE,1,too_narrow,rule3_too_narrow
SYCHAR,0,name,rule2_hitchcock
SYCHEM,0,too_narrow,rule3_too_narrow
SYCAMORE,7,too_narrow,rule3_too_narrow
SYENE,1,name,rule2_hitchcock
SYMBOLS AND SIMILITUDES,153,too_narrow,manual_review
SYMPATHY,5,too_narrow,rule3_too_narrow
SYNAGOGUE,21,too_narrow,manual_review
SYNTYCHE,1,name,rule2_hitchcock
SYRACUSE,1,name,rule2_hitchcock
SYRIA,31,too_narrow,manual_review
SYRIA-MAACHAH,1,too_narrow,rule3_too_narrow
SYRO-PHOENICIAN,2,too_narrow,rule3_too_narrow
TAANACH,8,name,rule2_hitchcock
TAANATH-SHILOH,1,too_narrow,rule3_too_narrow
TABBAOTH,2,too_narrow,rule3_too_narrow
TABBATH,1,name,rule2_hitchcock
TABEAL,1,name,rule2_hitchcock
TABEEL,1,too_narrow,rule3_too_narrow
TABERAH,2,name,rule2_hitchcock
TABERNACLE,70,visible,rule1_keyword
"TABERNACLES, FEAST OF",12,too_narrow,rule3_too_narrow
TABITHA,1,name,rule2_hitchcock
TABLE,26,too_narrow,manual_review
TABOR,8,name,rule2_hitchcock
TABRET,0,too_narrow,rule3_too_narrow
TABRIMON,1,name,rule2_hitchcock
TACT,20,too_narrow,manual_review
TACTICS,0,too_narrow,rule3_too_narrow
TADMOR,2,name,rule2_hitchcock
TAHAN,2,name,rule2_hitchcock
TAHAPANES,0,too_narrow,rule3_too_narrow
TAHATH,3,name,rule2_hitchcock
TAHPANHES,2,too_narrow,rule3_too_narrow
TAHPENES,1,name,rule2_hitchcock
TAHREA,2,name,rule2_hitchcock
TAHTIM-HODSHI,1,too_narrow,rule3_too_narrow
TAILORING,1,too_narrow,rule3_too_narrow
TALEBEARER,6,too_narrow,rule3_too_narrow
TALENT,3,too_narrow,rule3_too_narrow
TALKING,0,too_narrow,rule3_too_narrow
TALMAI,5,name,rule2_hitchcock
TALMON,3,too_narrow,rule3_too_narrow
TAMAH,2,name,rule2_hitchcock
TAMAR,8,name,rule2_hitchcock
TAMBOURINE,0,too_narrow,rule3_too_narrow
TAMMUZ,1,name,rule2_hitchcock
TANACH,0,name,rule2_hitchcock
TANHUMETH,2,name,rule2_hitchcock
TANNING,1,too_narrow,rule3_too_narrow
TANTALIZING,2,too_narrow,rule3_too_narrow
TAPESTRY,5,too_narrow,rule3_too_narrow
TAPHATH,1,name,rule2_hitchcock
TAPPUAH,3,name,rule2_hitchcock
TARAH,1,name,rule2_hitchcock
TARALAH,1,name,rule2_hitchcock
TAREA,2,name,rule2_hitchcock
TARES,1,too_narrow,rule3_too_narrow
TARGET,4,too_narrow,rule3_too_narrow
TARIFF,0,too_narrow,rule3_too_narrow
TARPELITES,1,name,rule2_hitchcock
TARSHISH,18,name,rule2_hitchcock
TARSUS,3,name,rule2_hitchcock
TARTAK,1,name,rule2_hitchcock
TARTAN,2,name,rule2_hitchcock
TASKMASTERS,1,too_narrow,rule3_too_narrow
TASTE,1,too_narrow,rule3_too_narrow
TATNAI,1,name,rule2_hitchcock
TATTLER,0,too_narrow,rule3_too_narrow
TATTOOING,1,too_narrow,rule3_too_narrow
TAVERNS,0,too_narrow,rule3_too_narrow
TAX,25,too_narrow,manual_review
TEACHERS,5,too_narrow,rule3_too_narrow
TEACHING,0,too_narrow,rule3_too_narrow
TEARS,6,too_narrow,rule3_too_narrow
TEBAH,1,name,rule2_hitchcock
TEBALIAH,1,name,rule2_hitchcock
TEBETH,2,name,rule2_hitchcock
TECHNICALITIES,2,too_narrow,rule3_too_narrow
TEETH,8,too_narrow,rule3_too_narrow
TEHAPHNEHES,0,too_narrow,rule3_too_narrow
TEHINNAH,1,name,rule2_hitchcock
TEIL TREE,1,too_narrow,rule3_too_narrow
TEKEL,1,name,rule2_hitchcock
TEKOA,1,name,rule2_hitchcock
TEKOAH,7,too_narrow,rule3_too_narrow
TEL-ABIB,1,too_narrow,rule3_too_narrow
TELAH,1,name,rule2_hitchcock
TELAIM,1,too_narrow,rule3_too_narrow
TELASSAR,2,name,rule2_hitchcock
TELEM,2,name,rule2_hitchcock
TEL-HARSA,2,too_narrow,rule3_too_narrow
TEL-MELAH,2,name,rule2_hitchcock
TEMA,5,name,rule2_hitchcock
TEMAN,8,name,rule2_hitchcock
TEMANI,0,too_narrow,rule3_too_narrow
TEMANITE,0,too_narrow,rule3_too_narrow
TEMENI,1,too_narrow,rule3_too_narrow
TEMPER,0,too_narrow,rule3_too_narrow
TEMPERANCE,10,visible,rule1_keyword
TEMPLE,232,visible,rule1_keyword
TEMPORAL BLESSINGS,0,too_narrow,rule3_too_narrow
TEMPTATION,74,visible,rule1_keyword
TEN,4,too_narrow,rule3_too_narrow
TEN COMMANDMENTS,0,too_narrow,rule3_too_narrow
TENANTS,3,too_narrow,rule3_too_narrow
TENT,16,too_narrow,rule3_too_narrow
TERAH,3,name,rule2_hitchcock
TERAPHIM,3,name,rule2_hitchcock
TERESH,1,too_narrow,rule3_too_narrow
TERTIUS,1,name,rule2_hitchcock
TERTULLUS,1,name,rule2_hitchcock
TESTAMENT,5,too_narrow,rule3_too_narrow
TESTIMONY,32,visible,rule1_keyword
TETRARCH,1,name,rule2_hitchcock
THADDAEUS,2,too_narrow,rule3_too_narrow
THAHASH,1,name,rule2_hitchcock
THAMAH,2,name,rule2_hitchcock
THAMAR,0,too_narrow,rule3_too_narrow
THANKFULNESS,154,visible,rule1_keyword
THANK OFFERINGS,0,too_narrow,rule3_too_narrow
THANKSGIVING,0,too_narrow,rule3_too_narrow
THARA,0,too_narrow,rule3_too_narrow
THARSHISH,1,too_narrow,rule3_too_narrow
THEATER,1,too_narrow,rule3_too_narrow
THEBEZ,2,name,rule2_hitchcock
THEFT AND THIEVES,27,too_narrow,manual_review
THELASAR,2,name,rule2_hitchcock
THEOCRACY,6,too_narrow,rule3_too_narrow
THEOLOGY,0,too_narrow,rule3_too_narrow
THEOPHILUS,2,name,rule2_hitchcock
THESSALONIANS,0,too_narrow,rule3_too_narrow
THESSALONICA,7,name,rule2_hitchcock
THEUDAS,1,name,rule2_hitchcock
THIMNATHAH,1,too_narrow,rule3_too_narrow
THIRST,6,too_narrow,rule3_too_narrow
THISTLE,6,too_narrow,rule3_too_narrow
THOMAS,10,name,rule2_hitchcock
THORN,13,too_narrow,rule3_too_narrow
THREE TAVERNS,1,too_narrow,rule3_too_narrow
THRESHING,18,too_narrow,rule3_too_narrow
THRONE,24,visible,manual_review
THUMB,5,too_narrow,rule3_too_narrow
THUMMIM,0,name,rule2_hitchcock
THUNDER,10,too_narrow,rule3_too_narrow
THYATIRA,2,name,rule2_hitchcock
THYINE,1,too_narrow,rule3_too_narrow
TIBERIAS,2,name,rule2_hitchcock
TIBERIUS CAESAR,1,too_narrow,rule3_too_narrow
TIBHATH,1,too_narrow,rule3_too_narrow
TIBNI,1,name,rule2_hitchcock
TIDAL,1,name,rule2_hitchcock
TIGLATH-PILESER,4,name,rule2_hitchcock
TIKVAH,3,name,rule2_hitchcock
TILE,2,too_narrow,rule3_too_narrow
TILGATH-PILNESER,0,too_narrow,rule3_too_narrow
TILON,1,name,rule2_hitchcock
TIMAEUS,1,too_narrow,rule3_too_narrow
TIMBREL,6,too_narrow,rule3_too_narrow
TIME,16,too_narrow,rule3_too_narrow
TIMNA,4,too_narrow,rule3_too_narrow
TIMNAH,5,name,rule2_hitchcock
TIMNATH,2,name,rule2_hitchcock
TIMNATH-HERES,0,name,rule2_hitchcock
TIMNATH-SERAH,3,too_narrow,rule3_too_narrow
TIMON,1,name,rule2_hitchcock
TIMOTHY,34,too_narrow,manual_review
TIN,2,too_narrow,rule3_too_narrow
TIPHSAH,2,name,rule2_hitchcock
TIRAS,2,too_narrow,rule3_too_narrow
TIRE,2,too_narrow,rule3_too_narrow
TIRHAKAH,2,name,rule2_hitchcock
TIRHANAH,1,too_narrow,rule3_too_narrow
TIRIA,1,name,rule2_hitchcock
TIRSHATHA,2,name,rule2_hitchcock
TIRZAH,8,name,rule2_hitchcock
TITHES,21,visible,manual_review
"TITLE, TO REAL ESTATE",0,too_narrow,rule3_too_narrow
TITUS,13,name,rule2_hitchcock
TOAH,0,name,rule2_hitchcock
TOB,2,name,rule2_hitchcock
TOB-ADONIJAH,1,name,rule2_hitchcock
TOBIAH,6,name,rule2_hitchcock
TOBIJAH,2,too_narrow,rule3_too_narrow
TOCHEN,1,name,rule2_hitchcock
TOE,6,too_narrow,rule3_too_narrow
TOGARMAH,3,name,rule2_hitchcock
TOHU,0,name,rule2_hitchcock
TOI,2,name,rule2_hitchcock
TOLA,4,name,rule2_hitchcock
TOKEN,18,too_narrow,rule3_too_narrow
TOLAD,0,name,rule2_hitchcock
TOLERATION,5,too_narrow,rule3_too_narrow
TOLL,0,too_narrow,rule3_too_narrow
TOMB,0,too_narrow,rule3_too_narrow
TOMBSTONE,1,too_narrow,rule3_too_narrow
TONGS,3,too_narrow,rule3_too_narrow
TONGUE,10,too_narrow,rule3_too_narrow
TONGUES (the gift),1,too_narrow,rule3_too_narrow
TOOLS,0,too_narrow,rule3_too_narrow
TOPAZ,4,too_narrow,rule3_too_narrow
TOPHEL,1,name,rule2_hitchcock
TOPHET,6,name,rule2_hitchcock
TOPOGRAPHY,1,too_narrow,rule3_too_narrow
TORMENTS,2,too_narrow,rule3_too_narrow
TORTOISE,1,too_narrow,rule3_too_narrow
TOTAL ABSTINENCE,0,too_narrow,rule3_too_narrow
TOU,0,too_narrow,rule3_too_narrow
TOW,2,too_narrow,rule3_too_narrow
TOWEL,1,too_narrow,rule3_too_narrow
TOWER,20,too_narrow,manual_review
TOWN,0,too_narrow,rule3_too_narrow
TOWN CLERK,1,too_narrow,rule3_too_narrow
TRACHONITIS,1,name,rule2_hitchcock
TRADE,0,too_narrow,rule3_too_narrow
TRADITION,9,too_narrow,rule3_too_narrow
TRAFFIC,1,too_narrow,rule3_too_narrow
TRAITOR,4,too_narrow,rule3_too_narrow
TRAMP,1,too_narrow,rule3_too_narrow
TRANCE,3,too_narrow,rule3_too_narrow
TRANSFIGURATION,3,too_narrow,rule3_too_narrow
TRANSLATION,7,too_narrow,rule3_too_narrow
TRAP,3,too_narrow,rule3_too_narrow
TREACHERY,8,too_narrow,rule3_too_narrow
TREASON,16,too_narrow,rule3_too_narrow
TREASURE,14,too_narrow,rule3_too_narrow
TREASURE CITIES,3,too_narrow,rule3_too_narrow
TREASURE-HOUSES,22,too_narrow,manual_review
TREATY,6,too_narrow,rule3_too_narrow
TREE,6,too_narrow,rule3_too_narrow
TRESPASS,5,too_narrow,rule3_too_narrow
TRIAL,3,too_narrow,rule3_too_narrow
TRIBULATION,1,visible,rule1_keyword
TRIBUTE (TAXES),7,too_narrow,rule3_too_narrow
TRINITY,20,visible,rule1_keyword
TROAS,3,name,rule2_hitchcock
TROGYLLIUM,1,too_narrow,rule3_too_narrow
TROPHIES,2,too_narrow,rule3_too_narrow
TROPHIMUS,3,name,rule2_hitchcock
TROUBLE,21,too_narrow,manual_review
TRUCE,1,too_narrow,rule3_too_narrow
TRUMPET,45,visible,manual_review
TRUMPETS,3,too_narrow,rule3_too_narrow
TRUST,0,too_narrow,rule3_too_narrow
TRUSTEE,4,too_narrow,rule3_too_narrow
TRUTH,93,visible,rule1_keyword
TRYPHENA,1,name,rule2_hitchcock
TRYPHOSA,1,name,rule2_hitchcock
TUBAL,4,name,rule2_hitchcock
TUBAL-CAIN,1,name,rule2_hitchcock
TUMOR,1,too_narrow,rule3_too_narrow
TURTLEDOVE,0,too_narrow,rule3_too_narrow
TUTOR,3,too_narrow,rule3_too_narrow
TWINS,2,too_narrow,rule3_too_narrow
TYCHICUS,7,name,rule2_hitchcock
TYPES,58,too_narrow,manual_review
TYRANNUS,1,name,rule2_hitchcock
TYRANNY,0,too_narrow,rule3_too_narrow
TYRE,28,name,rule2_hitchcock
UCAL,1,name,rule2_hitchcock
UEL,1,name,rule2_hitchcock
ULAI,1,name,rule2_hitchcock
ULAM,2,name,rule2_hitchcock
ULLA,1,name,rule2_hitchcock
UMMAH,1,name,rule2_hitchcock
UNBELIEF,47,visible,rule1_keyword
UNCHARITABLENESS,17,too_narrow,rule3_too_narrow
UNCIRCUMCISION,2,too_narrow,rule3_too_narrow
UNCLEAN,0,too_narrow,rule3_too_narrow
UNCLEANNESS,1,too_narrow,rule3_too_narrow
UNCTION,1,too_narrow,rule3_too_narrow
UNFAITHFULNESS,8,too_narrow,rule3_too_narrow
UNFRUITFULNESS,5,too_narrow,rule3_too_narrow
"UNICORN (WILD OX, R. V.)",6,too_narrow,rule3_too_narrow
UNION,2,too_narrow,rule3_too_narrow
UNITY,10,too_narrow,rule3_too_narrow
UNLEAVENED BREAD,0,too_narrow,rule3_too_narrow
UNNI,2,name,rule2_hitchcock
UNNO,0,too_narrow,rule3_too_narrow
UNPARDONABLE SIN,7,too_narrow,rule3_too_narrow
UNSELFISHNESS,29,visible,manual_review
UPHARSIN,1,name,rule2_hitchcock
UPHAZ,2,name,rule2_hitchcock
UPRIGHTNESS,0,too_narrow,rule3_too_narrow
UR,4,name,rule2_hitchcock
URBANE,1,name,rule2_hitchcock
URIAH,13,name,rule2_hitchcock
URIAS,0,too_narrow,rule3_too_narrow
URIEL,3,name,rule2_hitchcock
URIJAH,5,too_narrow,rule3_too_narrow
URIM AND THUMMIM,8,too_narrow,rule3_too_narrow
USURPATION,15,too_narrow,rule3_too_narrow
USURY,11,too_narrow,rule3_too_narrow
UTHAI,2,name,rule2_hitchcock
UZ,8,name,rule2_hitchcock
UZAI,1,name,rule2_hitchcock
UZAL,2,name,rule2_hitchcock
UZZA,5,too_narrow,rule3_too_narrow
UZZAH,4,name,rule2_hitchcock
UZZEN-SHERAH,1,name,rule2_hitchcock
UZZI,7,name,rule2_hitchcock
UZZIA,1,too_narrow,rule3_too_narrow
UZZIAH,25,name,rule2_hitchcock
UZZIEL,7,too_narrow,rule3_too_narrow
VAIL,10,too_narrow,rule3_too_narrow
VAJEZATHA,1,name,rule2_hitchcock
VALOR,0,too_narrow,rule3_too_narrow
VANIAH,1,name,rule2_hitchcock
VANITY,72,visible,manual_review
VASHNI,0,name,rule2_hitchcock
VASHTI,1,name,rule2_hitchcock
VEDAN,1,too_narrow,rule3_too_narrow
VEGETARIANS,1,too_narrow,rule3_too_narrow
VEGETATION,2,too_narrow,rule3_too_narrow
VEIL,4,too_narrow,rule3_too_narrow
VENERATION,1,too_narrow,rule3_too_narrow
VENGEANCE,3,too_narrow,rule3_too_narrow
VENTRILOQUISM,2,too_narrow,rule3_too_narrow
VERDICT,4,too_narrow,rule3_too_narrow
VERMILION,2,too_narrow,rule3_too_narrow
VESTMENTS,0,too_narrow,rule3_too_narrow
VICARIOUS,1,too_narrow,rule3_too_narrow
VICEGERENCY,4,too_narrow,rule3_too_narrow
VIGILANCE,1,too_narrow,rule3_too_narrow
VICTORIES,3,too_narrow,rule3_too_narrow
VINE,7,visible,rule1_keyword
VINEGAR,7,too_narrow,rule3_too_narrow
VINEYARD,15,too_narrow,rule3_too_narrow
VIOL,1,too_narrow,rule3_too_narrow
VIPER,5,too_narrow,rule3_too_narrow
VIRGIN,17,too_narrow,rule3_too_narrow
VIRGINITY,0,too_narrow,rule3_too_narrow
VIRTUE,3,too_narrow,rule3_too_narrow
VISION,123,visible,rule1_keyword
VISITORS,0,too_narrow,rule3_too_narrow
VOICE,3,too_narrow,rule3_too_narrow
VOLCANOES,7,too_narrow,rule3_too_narrow
VOLUPTUOUSNESS,0,too_narrow,rule3_too_narrow
VOPHSI,1,name,rule2_hitchcock
VOWS,31,visible,rule1_keyword
VULTURE,4,too_narrow,rule3_too_narrow
WAFER,2,too_narrow,rule3_too_narrow
WAGES,12,too_narrow,rule3_too_narrow
WAGON,2,too_narrow,rule3_too_narrow
WAILING,1,too_narrow,rule3_too_narrow
WAITING,57,visible,manual_review
WALKING,23,too_narrow,manual_review
"WALLS, OF THE CITIES",11,too_narrow,rule3_too_narrow
WAR,189,visible,manual_review
WARFARE,0,too_narrow,rule3_too_narrow
WARNING,0,too_narrow,rule3_too_narrow
WASHING,10,too_narrow,rule3_too_narrow
WATCH,0,too_narrow,rule3_too_narrow
WATCHFULNESS,31,visible,manual_review
WATCHMAN,13,too_narrow,rule3_too_narrow
WATER,29,visible,rule1_keyword
WAX,2,too_narrow,rule3_too_narrow
WAY,9,too_narrow,rule3_too_narrow
WEALTH,0,too_narrow,rule3_too_narrow
WEAPONS,0,too_narrow,rule3_too_narrow
WEASEL,1,too_narrow,rule3_too_narrow
WEATHER,2,too_narrow,rule3_too_narrow
WEAVING,9,too_narrow,rule3_too_narrow
WEDDING,0,too_narrow,rule3_too_narrow
WEEDING,1,too_narrow,rule3_too_narrow
WEEPING,31,too_narrow,manual_review
WEIGHTS,4,too_narrow,rule3_too_narrow
WELLS,10,too_narrow,rule3_too_narrow
WEN,1,too_narrow,rule3_too_narrow
WHALE,2,too_narrow,rule3_too_narrow
WHEAT,16,too_narrow,rule3_too_narrow
WHEEL,4,too_narrow,rule3_too_narrow
WHIP,3,too_narrow,rule3_too_narrow
WHITE,0,too_narrow,rule3_too_narrow
WHIRLWIND,10,too_narrow,rule3_too_narrow
WHISPER,0,too_narrow,rule3_too_narrow
WHISPERER,2,too_narrow,rule3_too_narrow
WHORE,1,too_narrow,rule3_too_narrow
WHOREDOM,4,too_narrow,rule3_too_narrow
WHOREMONGER,1,too_narrow,rule3_too_narrow
WICKED (PEOPLE),218,visible,manual_review
WIDOW,26,visible,manual_review
WIFE,34,too_narrow,manual_review
WILDERNESS,4,visible,rule1_keyword
WILL,19,visible,rule1_keyword
WILLFULNESS,0,too_narrow,rule3_too_narrow
WILLOW,4,too_narrow,rule3_too_narrow
WIMPLE,1,too_narrow,rule3_too_narrow
WIND,18,too_narrow,rule3_too_narrow
WINDOW,5,too_narrow,rule3_too_narrow
WINE,98,visible,rule1_keyword
WINEBIBBER (A WINO),2,too_narrow,rule3_too_narrow
WINE PRESS,10,too_narrow,rule3_too_narrow
WINNOWING,3,too_narrow,rule3_too_narrow
WINTER,6,too_narrow,rule3_too_narrow
WISDOM,89,visible,rule1_keyword
WISE MEN,5,too_narrow,rule3_too_narrow
WITCHCRAFT,4,too_narrow,rule3_too_narrow
WITNESS,24,visible,manual_review
WIZARD,0,too_narrow,rule3_too_narrow
WOLF,9,too_narrow,rule3_too_narrow
WOMEN,232,visible,manual_review
WONDERFUL,2,too_narrow,rule3_too_narrow
WOOL,8,too_narrow,rule3_too_narrow
WORD,3,too_narrow,rule3_too_narrow
WORD OF GOD,141,visible,rule1_keyword
WORDS,27,too_narrow,manual_review
WORK,0,too_narrow,rule3_too_narrow
WORKS,66,visible,manual_review
WORLD,0,too_narrow,rule3_too_narrow
WORLDLINESS,37,visible,manual_review
WORM,6,too_narrow,rule3_too_narrow
WORMWOOD,6,too_narrow,rule3_too_narrow
WORSHIP,93,visible,rule1_keyword
WOUNDS,3,too_narrow,rule3_too_narrow
WRATH,0,visible,rule1_keyword
WRESTLING,2,too_narrow,rule3_too_narrow
WRITING,0,too_narrow,rule3_too_narrow
YARN,2,too_narrow,rule3_too_narrow
YEAR,12,too_narrow,rule3_too_narrow
YOKE,6,too_narrow,rule3_too_narrow
YOUNG MEN,17,too_narrow,rule3_too_narrow
ZAANAIM,2,too_narrow,rule3_too_narrow
ZAANAN,2,too_narrow,rule3_too_narrow
ZAANANNIM,0,name,rule2_hitchcock
ZAAVAN,2,name,rule2_hitchcock
ZABAD,6,name,rule2_hitchcock
ZABBAI,2,name,rule2_hitchcock
ZABBUD,1,too_narrow,rule3_too_narrow
ZABDI,4,name,rule2_hitchcock
ZABDIEL,2,too_narrow,rule3_too_narrow
ZABUD,1,too_narrow,rule3_too_narrow
ZABULON,0,too_narrow,rule3_too_narrow
ZACCAI,2,name,rule2_hitchcock
ZACCHAEUS (ZACCHEUS),1,too_narrow,rule3_too_narrow
ZACCHUR,1,too_narrow,rule3_too_narrow
ZACCUR,5,name,rule2_hitchcock
ZACHARIAH,3,name,rule2_hitchcock
ZACHARIAS (ZECHARIAH),3,too_narrow,rule3_too_narrow
ZACHER,2,too_narrow,rule3_too_narrow
ZADOK,16,name,rule2_hitchcock
ZAHAM,1,name,rule2_hitchcock
ZAIR,1,name,rule2_hitchcock
ZALAPH,1,name,rule2_hitchcock
ZALMON,3,name,rule2_hitchcock
ZALMONAH,1,name,rule2_hitchcock
ZALMUNNA,2,name,rule2_hitchcock
ZAMZUMMIMS,2,name,rule2_hitchcock
ZANOAH,4,name,rule2_hitchcock
ZAPHNATH-PAANEAH,1,name,rule2_hitchcock
ZAPHON,1,too_narrow,rule3_too_narrow
ZARA,1,too_narrow,rule3_too_narrow
ZARAH,4,name,rule2_hitchcock
ZAREAH,1,name,rule2_hitchcock
ZARED,2,name,rule2_hitchcock
ZAREPHATH,2,name,rule2_hitchcock
ZARETAN,2,name,rule2_hitchcock
ZARETH-SHAHAR,1,too_narrow,rule3_too_narrow
ZATTHU,0,name,rule2_hitchcock
ZATTU,3,too_narrow,rule3_too_narrow
